frame,face_id,timestamp,confidence,success,position,aoi,tester,client_id,eye_l_X,eye_l_Y,eye_l_Z,eye_r_X,eye_r_Y,eye_r_Z,gaze_l_X,gaze_l_Y,gaze_l_Z
685,0,1560342977.0,0.975,1,2,25,12_,cam_4,46.172399999999996,66.4794625,531.824,-5.59807,72.5989875,549.739,0.0082264,-0.0100227,-0.999916
686,0,1560342979.0,0.975,1,2,25,12_,cam_4,60.61732500000001,56.89815,534.205125,9.253832499999998,62.754725,554.79075,-0.026139099999999995,-0.00372118,-0.9996510000000001
687,0,1560342980.0,0.975,1,2,25,12_,cam_4,99.95338749999999,21.059175,511.584625,49.49870000000001,25.352575,528.07425,-0.0905172,0.0109017,-0.995835
716,0,1560343016.0,0.975,1,2,15,12_,cam_4,-88.87958750000001,-42.0434875,460.27825,-104.7445,10.79010625,454.79812499999997,-0.428649,-0.16554000000000002,-0.8881760000000001
717,0,1560343016.0,0.975,1,2,15,12_,cam_4,-87.88363749999999,-37.0546,471.65087500000004,-100.93612500000002,15.747224999999998,454.49975,-0.44233599999999995,-0.161754,-0.882142
718,0,1560343017.0,0.975,1,2,15,12_,cam_4,-78.2518375,-33.8513375,420.316375,-90.06112499999999,14.4013125,415.109125,-0.466782,-0.24984099999999998,-0.848348
719,0,1560343017.0,0.975,1,2,15,12_,cam_4,-69.858975,-30.292437500000005,374.496875,-91.33595,18.784375,394.03125,-0.5323180000000001,-0.287245,-0.7963210000000001
784,0,1560343108.0,0.975,1,2,11,12_,cam_4,-104.48150000000001,49.63612499999999,420.66987500000005,-111.61375,100.4770875,430.40587500000004,-0.32736,-0.250375,-0.9111239999999999
790,0,1560343112.0,0.975,1,2,17,12_,cam_4,-79.86352500000001,47.995850000000004,357.15150000000006,-69.14179999999999,86.72565,326.90837500000004,-0.402113,-0.132126,-0.906007
802,0,1560343123.0,0.975,1,2,22,12_,cam_4,-67.87190000000001,61.79774999999999,393.99987500000003,-71.86444999999999,111.4845,405.450875,-0.5667220000000001,-0.320058,-0.759203
803,0,1560343123.0,0.975,1,2,22,12_,cam_4,-65.6901125,60.8606625,364.81549999999993,-67.4907,105.10712499999998,371.43912500000005,-0.536443,-0.30547199999999997,-0.786712
804,0,1560343124.0,0.975,1,2,22,12_,cam_4,-66.16105,60.1519125,362.137,-78.4082875,118.9585,419.85662499999995,-0.525312,-0.302131,-0.795465
805,0,1560343124.0,0.975,1,2,22,12_,cam_4,-83.98927499999999,71.5504625,445.63500000000005,-74.3353375,111.38099999999999,404.56525,-0.505451,-0.33110700000000004,-0.796798
806,0,1560343129.0,0.975,1,2,14,12_,cam_4,-93.5102125,56.4979875,542.9135,-115.57724999999999,101.5263,558.666,-0.491277,-0.368739,-0.7891
809,0,1560343139.0,0.975,1,2,19,12_,cam_4,-59.9297625,-45.266974999999995,418.84825,-113.139375,-17.734612499999997,560.980875,-0.36950900000000003,-0.28028600000000004,-0.885948
810,0,1560343139.0,0.975,1,2,19,12_,cam_4,-59.865925000000004,-47.771899999999995,425.2325,-91.8554125,-8.8881475,466.157,-0.411797,-0.237769,-0.87971
811,0,1560343140.0,0.975,1,2,19,12_,cam_4,-65.9904625,-57.3150875,501.92250000000007,-96.127825,-23.34235,493.125875,-0.330921,-0.208585,-0.920317
812,0,1560343140.0,0.975,1,2,19,12_,cam_4,-67.1393125,-55.6368375,517.4475,-87.02924999999999,-22.218650000000004,473.30712500000004,-0.480778,-0.16751,-0.860693
819,0,1560343152.0,0.975,1,2,21,12_,cam_4,-41.658112499999994,-32.435475000000004,652.589125,-76.37643750000001,-21.7215625,707.4546250000001,-0.522794,0.0168549,-0.852292
820,0,1560343152.0,0.975,1,2,21,12_,cam_4,-39.719100000000005,-29.473,595.5443750000001,-75.1863875,-10.12604625,670.508875,-0.527668,-0.0683249,-0.846698
821,0,1560343152.0,0.975,1,2,21,12_,cam_4,-34.79465,-24.3331,515.028875,-75.0308375,-4.511115,623.063625,-0.5251060000000001,-0.181822,-0.8313870000000001
822,0,1560343153.0,0.975,1,2,21,12_,cam_4,-42.897025,-22.3105625,600.403625,-84.35045,-1.9895065625,651.32825,-0.38204499999999997,-0.08542689999999999,-0.9201870000000001
869,0,1560343263.0,0.975,1,3,6,12_,cam_4,122.00300000000001,286.970125,787.796625,69.102925,274.79,767.6990000000001,0.131868,-0.0926333,-0.98693
878,0,1560343284.0,0.925,1,3,24,12_,cam_4,64.7952875,235.951625,797.5267499999999,12.41560625,240.71525,806.2975,0.020855000000000002,-0.591101,-0.8063279999999999
879,0,1560343289.0,0.975,1,3,10,12_,cam_4,-59.29295,241.74525,713.18475,-77.6908,279.162625,688.4446250000001,-0.505261,-0.539053,-0.673894
880,0,1560343290.0,0.975,1,3,10,12_,cam_4,-54.9723125,229.93975,679.266375,-74.68215000000001,265.34024999999997,647.09725,-0.47618599999999994,-0.5858399999999999,-0.6557729999999999
881,0,1560343290.0,0.975,1,3,10,12_,cam_4,-52.954237500000005,235.81437499999998,691.7861250000001,-73.40665,270.9215,658.8865000000001,-0.47909399999999996,-0.59422,-0.646043
883,0,1560343303.0,0.975,1,3,1,12_,cam_4,-32.91565,234.234625,682.54,-68.02695,272.001125,681.179875,-0.406263,-0.567706,-0.716003
3901,0,1560343387.0,0.975,1,3,8,12_,cam_1,255.46212500000001,216.71424999999996,677.324375,185.56225,201.766875,615.2391250000001,0.136221,-0.233204,-0.9628399999999999
907,0,1560343389.0,0.975,1,3,8,12_,cam_4,6.557854999999999,237.405375,777.3858749999999,-43.8563375,271.13725,839.8475,-0.140694,-0.539801,-0.829952
3903,0,1560343394.0,0.975,1,5,25,12_,cam_1,156.32162499999998,217.17725000000002,660.2524999999999,102.1540625,168.19825000000003,559.2994999999999,0.483429,-0.37919200000000003,-0.788993
3916,0,1560343436.0,0.975,1,5,7,12_,cam_1,-46.28332499999999,166.167,612.19675,-91.68095000000001,151.42700000000002,572.006875,0.42705600000000005,-0.198401,-0.8821899999999999
3917,0,1560343441.0,0.975,1,5,7,12_,cam_1,-14.020649999999998,201.434125,724.9569999999999,-57.54520000000001,176.81949999999998,665.5455000000001,0.490037,-0.447589,-0.748016
3932,0,1560343474.0,0.975,1,5,3,12_,cam_1,-12.656262500000002,206.51024999999998,622.22825,-40.961724999999994,157.53637500000002,537.0155,0.676582,-0.312787,-0.6666340000000001
3937,0,1560343484.0,0.975,1,5,24,12_,cam_1,-138.81562499999998,111.41275,537.701875,-153.615,111.83975000000001,550.2239999999999,-0.519162,-0.23004499999999997,-0.823134
3938,0,1560343485.0,0.975,1,5,24,12_,cam_1,-150.835375,113.99312499999999,589.9295000000001,-136.29799999999997,95.0634,495.416875,-0.5300159999999999,-0.215652,-0.820108
3939,0,1560343486.0,0.975,1,5,24,12_,cam_1,-136.771,106.79275,546.680375,-151.90337499999998,104.316875,548.326875,-0.514658,-0.23820300000000003,-0.823642
3941,0,1560343492.0,0.975,1,5,10,12_,cam_1,-103.00025,79.21635,445.217875,-135.90687499999999,91.471075,505.54575,-0.487912,-0.390092,-0.780878
3958,0,1560343527.0,0.975,1,5,22,12_,cam_1,-62.64796249999999,177.70974999999999,651.4530000000001,-108.218625,162.303,611.45525,0.44739799999999996,-0.157133,-0.880423
3959,0,1560343528.0,0.975,1,5,22,12_,cam_1,-62.5945375,182.18175,662.5572500000001,-107.82275,165.29274999999998,615.17325,0.464028,-0.143012,-0.8742
3967,0,1560343548.0,0.975,1,5,19,12_,cam_1,-50.605675000000005,198.51199999999997,687.316,-91.80260000000001,172.1715,635.998375,0.485908,-0.11592000000000001,-0.866289
3975,0,1560343575.0,0.975,1,5,4,12_,cam_1,23.9632875,217.011625,655.8435,-20.5927,189.68087500000001,607.6807500000001,0.383336,-0.157419,-0.9100950000000001
1427,0,1560343598.0,0.975,1,5,8,12_,cam_4,6.75298625,146.304,583.7708749999999,-10.43910875,201.24374999999998,629.512125,-0.5609029999999999,-0.264302,-0.784558
1428,0,1560343598.0,0.975,1,5,8,12_,cam_4,3.23948625,148.06675,596.686375,-9.82750875,200.79137500000002,630.921,-0.584116,-0.26109499999999997,-0.768529
1429,0,1560343599.0,0.975,1,5,8,12_,cam_4,5.162543749999999,148.33700000000002,582.125,-7.200506249999999,203.40974999999997,615.7860000000001,-0.6071300000000001,-0.28017,-0.743571
1450,0,1560343642.0,0.975,1,4,7,12_,cam_4,-138.830625,95.4834,536.82575,-154.08512499999998,134.37225,510.399625,-0.368198,-0.48906000000000005,-0.7907270000000001
1451,0,1560343647.0,0.975,1,4,5,12_,cam_4,-112.05425,162.869375,697.855375,-144.248625,207.75900000000001,715.690875,-0.365104,-0.44543,-0.817491
1452,0,1560343653.0,0.975,1,4,2,12_,cam_4,-93.912575,159.96275,818.98725,-133.225125,164.56287500000002,855.8502500000001,-0.443535,-0.107893,-0.889739
7577,0,1560343803.0,0.975,1,1,26,,cam_3,-68.7621,202.024875,740.934875,-85.35255000000001,246.19512500000002,779.2116250000001,-0.59997,-0.337571,-0.7253149999999999
