frame,face_id,timestamp,confidence,success,position,aoi,tester,client_id,eye_l_X,eye_l_Y,eye_l_Z,eye_r_X,eye_r_Y,eye_r_Z,gaze_l_X,gaze_l_Y,gaze_l_Z
136,0,1560350530.0,0.925,1,5,23,17_,cam_1,-90.856725,100.41542499999998,670.2087499999999,-145.782875,99.38426249999999,674.847125,0.265371,0.0155947,-0.9640200000000001
138,0,1560350533.0,0.975,1,5,23,17_,cam_1,-74.00358749999998,5.458821250000001,658.197625,-123.69862499999999,1.8659442999999998,641.1812500000001,0.340801,-0.193242,-0.920061
158,0,1560350570.0,0.975,1,5,24,17_,cam_1,-63.418525,9.61269,695.336875,-109.07050000000001,-2.263248125,665.1336249999999,0.46584,-0.21225100000000002,-0.859036
163,0,1560350585.0,0.975,1,5,12,17_,cam_1,-42.2462375,10.705066250000002,772.0436250000001,-57.107862499999996,14.090462500000001,724.519875,0.747575,0.00558221,-0.664154
168,0,1560350599.0,0.975,1,5,1,17_,cam_1,39.28115,109.07600000000001,769.9862499999999,-1.3577247875,74.06815,716.1775,0.320255,0.0475081,-0.94614
176,0,1560350626.0,0.975,1,5,4,17_,cam_1,-3.590005,122.53800000000001,684.6027499999999,-21.114125,71.66571250000001,612.0955,0.686501,-0.0908995,-0.721425
182,0,1560350644.0,0.975,1,5,22,17_,cam_1,-29.122862499999997,57.309400000000004,718.019375,-73.82646249999999,41.721962500000004,657.3245,0.42816499999999996,-0.0486978,-0.902388
183,0,1560350644.0,0.975,1,5,22,17_,cam_1,-30.1825625,55.488749999999996,727.8603750000001,-76.37937500000001,39.362987499999996,669.9235000000001,0.43059899999999995,-0.069613,-0.899855
186,0,1560350651.0,0.975,1,5,9,17_,cam_1,-14.4433875,62.29785000000001,735.0703749999999,-57.95321250000001,40.4157625,687.8064999999999,0.448775,-0.0782477,-0.8902120000000001
187,0,1560350653.0,0.975,1,5,9,17_,cam_1,-90.40651249999999,18.86255,674.117625,-142.578375,18.717225,670.1209999999999,0.296725,-0.29893200000000003,-0.90697
188,0,1560350653.0,0.975,1,5,9,17_,cam_1,-95.47281249999999,23.768024999999998,687.182125,-149.966125,23.297875,686.7388750000001,0.292549,-0.25142600000000004,-0.9226049999999999
191,0,1560350665.0,0.975,1,5,6,17_,cam_1,-34.225387500000004,38.815974999999995,769.2534999999999,-54.150425,46.0616875,737.6854999999999,0.7356020000000001,-0.00143989,-0.677412
194,0,1560350671.0,0.975,1,5,25,17_,cam_1,-9.12611,62.15185,724.0608750000001,-40.367087500000004,36.86675,642.783375,0.648604,-0.202321,-0.733743
195,0,1560350671.0,0.975,1,5,25,17_,cam_1,-9.71843625,59.5015875,772.09825,-38.59522499999999,35.8943,680.918625,0.663792,-0.120253,-0.738186
200,0,1560350681.0,0.975,1,5,16,17_,cam_1,-86.31095,25.197412500000002,665.7452499999999,-138.57,23.468200000000003,663.1341249999999,0.304213,-0.205118,-0.9302590000000001
201,0,1560350683.0,0.975,1,5,14,17_,cam_1,-70.018125,48.0142875,710.791125,-115.44675000000001,36.295425,671.016,0.404742,-0.04201919999999999,-0.913465
202,0,1560350683.0,0.975,1,5,14,17_,cam_1,-65.3002,48.4051125,727.644375,-109.949,33.255174999999994,672.430625,0.453316,-0.038728399999999996,-0.890508
203,0,1560350684.0,0.975,1,5,14,17_,cam_1,-66.584825,48.038737499999996,728.9011250000001,-111.281625,33.067437500000004,672.6151249999999,0.45736499999999997,-0.0440561,-0.8881870000000001
204,0,1560350684.0,0.975,1,5,14,17_,cam_1,-62.7797375,44.018299999999996,717.970375,-107.13612499999999,29.013,660.892875,0.465502,-0.068243,-0.8824120000000001
205,0,1560350685.0,0.975,1,5,14,17_,cam_1,-61.85895000000001,44.837937499999995,726.7794999999999,-106.14099999999999,29.522375,666.498375,0.464505,-0.0530323,-0.8839809999999999
210,0,1560350696.0,0.975,1,5,8,17_,cam_1,-65.30055,44.6337875,736.42525,-112.47125000000001,34.5524875,705.8904999999999,0.384843,-0.21485300000000002,-0.8976270000000001
1729,0,1560350716.0,0.975,1,5,18,17_,cam_4,30.3394,97.08756249999999,756.8009999999999,-22.1833375,102.45065,765.572625,0.11121500000000001,0.0252679,-0.993475
217,0,1560350716.0,0.975,1,5,18,17_,cam_1,-137.066625,44.055800000000005,646.9175,-210.8205,65.01056249999999,755.16075,-0.0104441,0.00553546,-0.9999299999999999
1731,0,1560350717.0,0.975,1,5,18,17_,cam_4,25.9575875,83.17786249999999,769.126625,-25.1325875,94.6600125,801.58475,0.0174072,-0.10851500000000001,-0.993942
219,0,1560350718.0,0.975,1,3,23,17_,cam_1,-78.24245,25.8505,653.675875,-133.90724999999998,29.059075,672.614,0.207393,-0.13339700000000002,-0.9691200000000001
1734,0,1560350724.0,0.975,1,3,10,17_,cam_4,-8.566926250000002,132.906875,910.956625,-59.7305,157.62324999999998,1004.54,-0.21441999999999997,-0.24125700000000003,-0.946477
