frame,face_id,timestamp,confidence,success,position,aoi,tester,client_id,eye_l_X,eye_l_Y,eye_l_Z,eye_r_X,eye_r_Y,eye_r_Z,gaze_l_X,gaze_l_Y,gaze_l_Z
184,0,1560501729.0,0.975,1,5,18,41_,cam_1,-117.9365,120.882875,542.24125,-181.1615,140.25312499999998,596.7877500000001,0.031298700000000006,-0.11985,-0.9922989999999999
186,0,1560501734.0,0.975,1,5,18,41_,cam_1,61.74325000000001,139.463625,662.4427499999999,12.19162375,118.99075,599.290125,0.44433500000000004,-0.12268699999999999,-0.8874200000000001
195,0,1560501755.0,0.975,1,5,5,41_,cam_1,81.857875,151.83362499999998,742.7189999999999,35.173725000000005,132.91174999999998,668.675125,0.485569,-0.132654,-0.864075
204,0,1560501773.0,0.975,1,5,17,41_,cam_1,51.5676125,159.1605,623.8108749999999,-2.09378525,141.19175,588.591,0.294971,-0.13453199999999998,-0.9459879999999999
205,0,1560501773.0,0.925,1,5,17,41_,cam_1,42.596487499999995,164.442125,639.070125,-10.728923750000002,141.83487499999998,586.2710000000001,0.316091,-0.13253900000000002,-0.939425
206,0,1560501774.0,0.975,1,5,17,41_,cam_1,38.095425,163.00775000000002,636.812125,-14.653875,142.239375,591.926,0.32877199999999995,-0.14211500000000002,-0.9336549999999999
231,0,1560501826.0,0.975,1,5,25,41_,cam_1,-67.674825,125.761875,777.4870000000001,-116.45150000000001,159.751875,815.63875,0.07970819999999999,-0.147453,-0.9858520000000001
235,0,1560501836.0,0.975,1,5,14,41_,cam_1,-101.6013375,116.28199999999998,639.5095,-165.753875,149.447,735.9224999999999,-0.169578,-0.26916799999999996,-0.9480459999999999
236,0,1560501837.0,0.975,1,5,14,41_,cam_1,-110.3855,126.28800000000001,663.2392500000001,-177.937875,162.419875,771.016875,-0.162231,-0.217569,-0.962468
238,0,1560501839.0,0.975,1,5,14,41_,cam_1,67.3134,176.48125000000002,691.645875,15.8391625,145.188375,652.4816250000001,0.333524,-0.17793699999999998,-0.925797
278,0,1560501927.0,0.975,1,5,6,41_,cam_1,64.9069875,134.22424999999998,659.848625,16.819975,116.8125,605.122,0.45638599999999996,-0.0586268,-0.887849
2262,0,1560501965.0,0.975,1,2,18,41_,cam_4,227.90525000000002,-65.1579375,469.646875,174.6325,-49.862049999999996,489.298625,-0.290586,-0.07587200000000001,-0.953836
2277,0,1560501993.0,0.975,1,2,17,41_,cam_4,158.774875,-20.933500000000002,500.82250000000005,125.9045,10.34803125,584.777625,-0.36037399999999997,0.027595799999999997,-0.9324
2290,0,1560502014.0,0.925,1,2,2,41_,cam_4,197.002375,-17.0112625,391.671125,146.18837499999998,-19.404075,423.937,-0.290456,0.338962,-0.894841
2321,0,1560502071.0,0.975,1,2,11,41_,cam_4,82.30695,14.667349999999999,587.3637500000001,56.3762,58.4090125,578.04,-0.643076,-0.295433,-0.706521
2326,0,1560502081.0,0.975,1,2,1,41_,cam_4,182.47075,-36.925250000000005,450.09487500000006,115.461875,-24.415812499999998,421.698625,-0.332608,0.283229,-0.8995290000000001
2327,0,1560502082.0,0.975,1,2,1,41_,cam_4,169.54500000000002,-36.834675000000004,414.995125,129.941875,-25.811424999999996,466.371375,-0.42545900000000003,0.19879000000000002,-0.8828739999999999
4786,0,1560502338.0,0.975,1,1,17,41_,cam_2,210.39875,142.767625,536.5364999999999,160.40425,158.88575000000003,536.987,-0.22168200000000002,-0.41376,-0.882983
4514,0,1560502340.0,0.975,1,1,10,41_,cam_3,-269.77925,172.06875000000002,674.52725,-259.91287500000004,132.6025,605.316375,0.869533,-0.330084,-0.367365
4789,0,1560502344.0,0.975,1,1,10,41_,cam_2,197.8125,156.49037499999997,575.536,165.112,197.05725,616.722,-0.439575,-0.313298,-0.8417950000000001
4790,0,1560502346.0,0.975,1,1,12,41_,cam_2,228.81287500000002,130.03162500000002,553.68775,173.36749999999998,140.37025,544.1305,-0.20608,-0.497064,-0.842887
4791,0,1560502352.0,0.975,1,1,12,41_,cam_2,273.1675,200.28049999999996,486.16587499999997,203.889,177.92325,437.20925,0.126174,-0.38952600000000004,-0.9123319999999999
4528,0,1560502369.0,0.975,1,1,3,41_,cam_3,-195.94125,171.99675,580.5741250000001,-222.67362500000002,127.68975,564.336,0.800849,-0.315848,-0.508803
4807,0,1560502385.0,0.975,1,1,24,41_,cam_2,146.017875,233.687375,607.139,119.223375,293.245,671.753375,-0.251186,-0.205577,-0.9458559999999999
4815,0,1560502408.0,0.975,1,1,11,41_,cam_2,250.862875,136.079,547.9675000000001,199.09175000000002,139.755875,560.016625,-0.270517,-0.300155,-0.9147280000000001
4816,0,1560502409.0,0.925,1,1,11,41_,cam_2,254.64224999999996,129.431625,535.236125,205.347875,136.71550000000002,551.00175,-0.289557,-0.349463,-0.891085
4561,0,1560502426.0,0.925,1,1,1,41_,cam_3,-258.53525,176.59637500000002,649.220875,-289.6205,144.388875,608.3032499999999,0.666743,-0.0800985,-0.740971
4836,0,1560502468.0,0.975,1,1,6,41_,cam_2,210.391,162.614375,553.93975,175.326875,184.91500000000002,612.5722499999999,-0.38965500000000003,-0.210773,-0.896517
4844,0,1560502490.0,0.975,1,1,15,41_,cam_2,196.3645,160.57575,524.771375,159.701375,184.95912500000003,573.4835,-0.350608,-0.20255499999999999,-0.9143549999999999
4845,0,1560502491.0,0.925,1,1,15,41_,cam_2,200.94325,151.585125,531.193375,167.0285,179.20887499999998,584.252125,-0.377927,-0.255085,-0.8900020000000001
