frame,face_id,timestamp,confidence,success,position,aoi,tester,client_id,eye_l_X,eye_l_Y,eye_l_Z,eye_r_X,eye_r_Y,eye_r_Z,gaze_l_X,gaze_l_Y,gaze_l_Z
172,0,1560327056.0,0.975,1,5,13,03_,cam_1,-45.4796875,143.891,582.1475,-94.8738125,136.52875,574.3852499999999,0.368003,-0.261446,-0.8923120000000001
196,0,1560327111.0,0.975,1,5,24,03_,cam_1,-17.335449999999998,213.17562500000003,652.13725,-66.1637875,202.9865,633.3535,0.345825,-0.344677,-0.872699
197,0,1560327113.0,0.925,1,5,24,03_,cam_1,-118.81975,194.073375,662.336875,-178.771125,221.376,725.697625,-0.10448800000000001,-0.450747,-0.8865149999999999
207,0,1560327135.0,0.975,1,5,17,03_,cam_1,16.581075,247.74662500000002,717.823875,-30.943737499999997,222.06062500000002,687.11475,0.34202899999999997,-0.174227,-0.9233959999999999
208,0,1560327135.0,0.975,1,5,17,03_,cam_1,24.083225000000002,246.44937500000003,714.789,-23.42535,214.10012500000002,660.0095,0.368929,-0.142034,-0.9185409999999999
209,0,1560327136.0,0.925,1,5,7,03_,cam_1,19.010074999999997,265.41749999999996,752.612,-28.856975,233.15937499999998,692.6668750000001,0.379322,-0.0768643,-0.922067
223,0,1560327164.0,0.925,1,5,22,03_,cam_1,-33.533899999999996,177.68725,638.3788750000001,-87.38765000000001,183.00349999999997,660.51125,0.11732200000000001,-0.480818,-0.868936
225,0,1560327167.0,0.975,1,5,25,03_,cam_1,-118.53962500000002,194.72737499999997,694.7997499999999,-180.31712500000003,225.19387500000002,767.7449999999999,-0.09412310000000002,-0.48047700000000004,-0.871942
228,0,1560327171.0,0.975,1,5,25,03_,cam_1,-140.423625,185.67137499999998,719.86725,-202.32175,213.85175,787.04875,-0.08263619999999999,-0.48337600000000003,-0.8715040000000001
231,0,1560327173.0,0.925,1,5,11,03_,cam_1,-81.9688375,160.621125,633.4137499999999,-141.112875,174.939125,675.946875,0.09992430000000001,-0.46403999999999995,-0.88016
240,0,1560327198.0,0.975,1,5,6,03_,cam_1,6.0861175,230.073875,711.679125,-40.2732875,206.62962499999998,664.1771249999999,0.42901000000000006,-0.268785,-0.862383
241,0,1560327200.0,0.975,1,5,9,03_,cam_1,-25.060675000000003,193.248375,674.9303749999999,-69.583175,172.78599999999997,634.3117500000001,0.467422,-0.2165,-0.8571139999999999
245,0,1560327206.0,0.975,1,5,9,03_,cam_1,31.439637499999996,232.35662499999998,772.0734999999999,-15.32015,195.75662499999999,665.0625,0.48541000000000006,-0.22960100000000003,-0.8436
254,0,1560327226.0,0.975,1,5,2,03_,cam_1,54.5206875,294.72475,826.1095,34.188775,243.94949999999997,750.8795000000001,0.647069,-0.24055100000000001,-0.72349
255,0,1560327227.0,0.975,1,5,21,03_,cam_1,60.091262500000006,301.46125,827.0134999999999,35.55265,246.56912499999999,745.681,0.647556,-0.25687,-0.717418
256,0,1560327227.0,0.975,1,5,21,03_,cam_1,61.423049999999996,285.082125,755.72,32.396612499999996,235.616875,693.7126250000001,0.622937,-0.31104899999999996,-0.717773
1860,0,1560327267.0,0.975,1,1,18,03_,cam_2,313.761125,122.70537499999999,587.7175,297.355,156.08800000000002,651.236,-0.546979,-0.0166166,-0.836982
1861,0,1560327268.0,0.975,1,1,18,03_,cam_2,322.408375,118.99849999999998,597.3974999999999,299.6135,148.86337499999996,650.8851249999999,-0.542687,-0.0171996,-0.839759
1862,0,1560327269.0,0.975,1,1,18,03_,cam_2,334.83775,121.631,611.8756249999999,309.13625,149.59625000000003,660.912,-0.5221279999999999,0.014381200000000002,-0.8527459999999999
1863,0,1560327269.0,0.975,1,1,18,03_,cam_2,345.04425,129.58662500000003,635.0508749999999,324.92237499999993,159.61787500000003,697.9588749999999,-0.5121760000000001,0.0598683,-0.856791
2110,0,1560327283.0,0.975,1,1,8,03_,cam_3,-273.125,142.44275,554.3322499999999,-342.2055,129.91899999999998,597.515,0.365338,-0.196744,-0.9098459999999999
1883,0,1560327304.0,0.975,1,1,24,03_,cam_2,326.135125,73.7532875,555.959,289.187875,80.843075,582.58125,-0.448108,-0.178067,-0.876066
1889,0,1560327320.0,0.975,1,1,26,03_,cam_2,323.47675000000004,74.35102499999999,543.0425,290.081125,83.83302499999999,572.033375,-0.45737,-0.15588,-0.875508
2153,0,1560327334.0,0.975,1,1,7,03_,cam_3,-299.75775,125.077,630.9861249999999,-322.47737499999994,97.7926125,587.908375,0.735086,-0.0662203,-0.674732
2154,0,1560327335.0,0.975,1,1,7,03_,cam_3,-307.042125,119.40137499999999,640.107,-338.567625,93.77148749999999,615.63675,0.722931,-0.104404,-0.682987
1893,0,1560327335.0,0.925,1,1,7,03_,cam_2,324.939375,81.3644875,585.4198749999999,318.69737499999997,106.70275,666.0332500000001,-0.589888,-0.16458399999999998,-0.7905340000000001
2155,0,1560327335.0,0.975,1,1,19,03_,cam_3,-304.7415,123.45075,648.754,-325.414375,94.7634375,601.091,0.73144,-0.0372657,-0.680887
2156,0,1560327336.0,0.975,1,1,19,03_,cam_3,-290.209875,125.447,634.5361250000001,-301.977125,93.57106250000001,568.5018749999999,0.746537,-0.00460758,-0.665327
1897,0,1560327338.0,0.925,1,1,19,03_,cam_2,318.05525,88.05415000000002,586.244375,299.54537500000004,113.24362500000001,650.5436249999999,-0.547754,-0.050843099999999995,-0.835093
1899,0,1560327341.0,0.975,1,1,19,03_,cam_2,330.022375,109.475125,603.3285,309.920375,134.57575,663.6591250000001,-0.561307,-0.0115627,-0.827527
1900,0,1560327342.0,0.975,1,1,19,03_,cam_2,319.29125,103.57287499999998,591.216375,294.65749999999997,127.496375,641.5616249999999,-0.5711430000000001,-0.028224000000000003,-0.820365
1901,0,1560327344.0,0.975,1,1,10,03_,cam_2,325.99625,64.46937500000001,575.5352499999999,293.77750000000003,83.21525,606.936125,-0.47952,-0.298133,-0.825335
2165,0,1560327348.0,0.975,1,1,10,03_,cam_3,-283.12075,210.44037500000002,603.2278749999999,-348.16837499999997,197.921625,635.5314999999999,0.398619,-0.215031,-0.891552
1908,0,1560327357.0,0.975,1,1,25,03_,cam_2,354.279375,73.8854375,676.3230000000001,341.0445,95.12695,746.147875,-0.652274,-0.282371,-0.7034239999999999
1914,0,1560327366.0,0.975,1,1,11,03_,cam_2,421.03725,107.41312500000001,846.9068750000001,392.578625,104.4105,858.7909999999999,-0.865086,0.00596683,-0.501587
1915,0,1560327368.0,0.925,1,1,11,03_,cam_2,327.9655,79.42431250000001,582.00775,316.348125,103.3155,650.2239999999999,-0.5670930000000001,-0.232411,-0.790184
1924,0,1560327393.0,0.975,1,1,9,03_,cam_2,364.31025,76.61765,587.605875,317.61362499999996,83.4007,595.287625,-0.386696,-0.15483,-0.909117
2211,0,1560327403.0,0.975,1,1,1,03_,cam_3,-284.75412500000004,146.66350000000003,652.1745000000001,-289.824,108.23,576.742625,0.746917,0.0148054,-0.664752
2212,0,1560327404.0,0.975,1,1,1,03_,cam_3,-275.781125,143.672,631.93075,-283.49325,107.0025,563.966125,0.755804,0.00204288,-0.654794
2213,0,1560327404.0,0.975,1,1,1,03_,cam_3,-316.254,161.97175000000001,705.590875,-329.676,127.11025,647.540875,0.7428520000000001,0.04362,-0.668033
2214,0,1560327405.0,0.975,1,1,1,03_,cam_3,-325.708625,163.9745,723.2652499999999,-332.584625,126.91824999999999,650.193125,0.7552479999999999,0.06579810000000001,-0.6521279999999999
2217,0,1560327412.0,0.975,1,1,2,03_,cam_3,-352.587375,113.709,752.965,-382.530875,94.31042500000001,722.3860000000001,0.741991,-0.12266099999999999,-0.659093
2218,0,1560327412.0,0.975,1,1,2,03_,cam_3,-341.577375,114.8675,731.5334999999999,-373.11475,95.8672375,703.6001249999999,0.729943,-0.105501,-0.6753170000000001
1945,0,1560327418.0,0.975,1,1,21,03_,cam_2,401.98687499999994,125.91037499999999,630.7355,344.35725,124.59687500000001,614.9571249999999,-0.309708,-0.096397,-0.945933
2797,0,1560327431.0,0.975,1,1,4,03_,cam_4,258.35350000000005,3.98668625,556.6125000000001,196.686375,-4.2305287499999995,543.569375,-0.0367485,0.35494499999999995,-0.9341649999999999
2799,0,1560327434.0,0.975,1,1,4,03_,cam_4,211.9075,-31.2788,506.519875,151.11925000000002,-32.801649999999995,501.0682499999999,-0.0157562,0.15054700000000001,-0.988477
2800,0,1560327437.0,0.975,1,1,4,03_,cam_4,129.0465,-36.7896625,487.16,79.96180000000001,-34.4898,526.9254999999999,-0.152066,0.07304160000000001,-0.985668
2801,0,1560327439.0,0.975,1,2,13,03_,cam_4,94.54805,-45.4815375,500.092,45.1172,-39.1028875,561.0409999999999,-0.26132,0.050695800000000006,-0.9639200000000001
2808,0,1560327458.0,0.975,1,2,18,03_,cam_4,-24.8355625,0.8409621250000001,530.004375,-29.8097875,40.573575000000005,578.413625,-0.631337,0.0434395,-0.774291
2809,0,1560327458.0,0.975,1,2,18,03_,cam_4,-21.3048875,-1.76833,526.1253750000001,-25.2336875,37.641975,579.2563749999999,-0.632157,0.0471776,-0.773403
2810,0,1560327462.0,0.975,1,2,3,03_,cam_4,-22.899524999999997,-30.42405,564.363875,-34.212525,0.578586,608.14,-0.634099,0.0644425,-0.770562
2811,0,1560327463.0,0.975,1,2,3,03_,cam_4,-16.491625,-34.410849999999996,508.94337500000006,-27.087125,-1.7191783125000002,578.5765,-0.625388,0.0122741,-0.7802180000000001
2812,0,1560327463.0,0.975,1,2,3,03_,cam_4,-7.220896249999999,-31.8043,504.37125000000003,-23.6563125,2.8556433749999997,568.827125,-0.59549,-0.0188835,-0.803141
2815,0,1560327471.0,0.975,1,2,8,03_,cam_4,85.0678375,-82.56825,493.871,39.071549999999995,-60.144675,502.887,-0.0605,0.0569813,-0.99654
2816,0,1560327474.0,0.975,1,2,23,03_,cam_4,83.6694375,-20.0497,466.95099999999996,44.869225,-9.09693875,541.5865,-0.306132,0.0546606,-0.950419
2817,0,1560327476.0,0.975,1,2,23,03_,cam_4,79.53070000000001,15.3472625,479.74625000000003,35.74357500000001,26.524112500000005,541.3109999999999,-0.236925,0.19272,-0.9522209999999999
2818,0,1560327482.0,0.975,1,2,15,03_,cam_4,50.7426625,-14.496324999999999,587.559125,12.4072125,-15.380225,606.57275,-0.49608599999999997,0.20013399999999998,-0.844894
2822,0,1560327494.0,0.975,1,2,24,03_,cam_4,-26.487537500000002,-3.0961476250000004,455.79374999999993,-30.2931375,37.14953750000001,512.55025,-0.64194,-0.00216394,-0.766752
