frame,face_id,timestamp,confidence,success,position,aoi,tester,client_id,eye_l_X,eye_l_Y,eye_l_Z,eye_r_X,eye_r_Y,eye_r_Z,gaze_l_X,gaze_l_Y,gaze_l_Z
13,0,1560420716.0,0.975,1,1,6,31_,cam_2,387.41324999999995,89.607675,653.1136250000001,318.16787500000004,84.2341625,625.0975,-0.176572,-0.014126699999999999,-0.984186
14,0,1560420717.0,0.975,1,1,6,31_,cam_2,354.7565,106.86025000000001,620.4630000000001,294.395125,104.646625,606.2355000000001,-0.20149,0.00898167,-0.979449
15,0,1560420719.0,0.975,1,1,6,31_,cam_2,352.361125,100.942525,669.5659999999999,283.183625,97.1663875,636.17,-0.11199400000000001,-0.09698330000000001,-0.988965
16,0,1560420720.0,0.975,1,1,6,31_,cam_2,379.66475,87.00335000000001,674.9896249999999,320.270125,83.0424125,659.239375,-0.10052,-0.11959000000000002,-0.987722
18,0,1560420721.0,0.975,1,1,6,31_,cam_3,-268.37,2.6653853124999998,605.84775,-341.614,3.4594509999999996,650.3867499999999,0.334748,-0.032053899999999996,-0.9417620000000001
17,0,1560420722.0,0.975,1,1,6,31_,cam_2,442.40199999999993,72.502775,774.3394999999999,377.480125,60.275512500000005,744.715875,-0.0389533,-0.255743,-0.96596
18,0,1560420722.0,0.975,1,1,6,31_,cam_2,451.224125,78.3774875,791.5079999999999,393.8795,62.756825,774.0889999999999,-0.0542062,-0.329685,-0.942534
19,0,1560420723.0,0.975,1,1,6,31_,cam_3,-244.682125,-26.138987500000002,671.9759999999999,-302.8435,-36.5173,683.8703750000002,0.464635,-0.138018,-0.8746799999999999
20,0,1560420723.0,0.975,1,1,6,31_,cam_2,438.13437500000003,79.2075,774.815,373.83025000000004,62.77760000000001,747.8715000000001,-0.0475305,-0.380918,-0.923386
20,0,1560420724.0,0.975,1,1,6,31_,cam_3,-246.65824999999998,-23.372712500000002,701.6232499999999,-300.54,-39.257149999999996,701.9148749999999,0.526617,-0.228028,-0.8189489999999999
22,0,1560420724.0,0.975,1,1,6,31_,cam_3,-247.76462499999997,-19.4355375,706.516,-306.57275,-35.4714125,721.4458750000001,0.47079,-0.22442600000000001,-0.853224
23,0,1560420725.0,0.975,1,1,6,31_,cam_3,-251.06825,-20.265449999999998,694.133875,-312.50674999999995,-34.059599999999996,715.0605,0.454125,-0.22459,-0.862166
