frame,face_id,timestamp,confidence,success,position,aoi,tester,client_id,eye_l_X,eye_l_Y,eye_l_Z,eye_r_X,eye_r_Y,eye_r_Z,gaze_l_X,gaze_l_Y,gaze_l_Z
421,0,1560348157.0,0.975,1,1,20,15_,cam_2,351.202125,153.88775,667.410125,326.50124999999997,178.624125,721.561125,-0.47082799999999997,-0.172457,-0.8652049999999999
422,0,1560348158.0,0.975,1,1,20,15_,cam_2,360.12162500000005,164.63275000000002,678.378375,334.111875,190.00525,731.520375,-0.449233,-0.0797195,-0.8898510000000001
423,0,1560348158.0,0.975,1,1,20,15_,cam_2,377.898875,172.602375,698.391,342.72587500000003,193.17900000000003,733.2565,-0.407749,-0.0345783,-0.9124389999999999
424,0,1560348159.0,0.975,1,1,20,15_,cam_2,393.61312499999997,176.8235,716.0809999999999,352.803125,194.76462499999997,738.9037500000001,-0.386627,-0.034028300000000004,-0.921608
429,0,1560348170.0,0.975,1,1,16,15_,cam_2,403.30075,150.76225,679.1795000000001,369.230125,169.75875000000002,707.3316250000001,-0.42294899999999996,-0.160163,-0.8918870000000001
430,0,1560348171.0,0.975,1,1,16,15_,cam_2,398.818625,150.494,678.37525,365.51125,170.241875,708.0050000000001,-0.42436,-0.16572,-0.8902
432,0,1560348172.0,0.975,1,1,16,15_,cam_2,401.02774999999997,138.43675000000002,666.45375,363.13599999999997,153.692125,683.7169999999999,-0.35777800000000004,-0.253196,-0.898825
505,0,1560348179.0,0.975,1,1,12,15_,cam_3,-446.472,193.426625,820.67975,-539.47575,187.787875,907.8953750000001,0.32396199999999997,-0.28371,-0.9025280000000001
443,0,1560348183.0,0.975,1,1,6,15_,cam_2,310.82525000000004,103.41775000000001,481.23475,208.8905,75.5583375,381.273375,0.034865,-0.689592,-0.723359
445,0,1560348185.0,0.975,1,1,6,15_,cam_2,261.226,84.91863749999999,396.17237499999993,217.73375,77.8563625,393.57875,-0.0260139,-0.574286,-0.818241
456,0,1560348210.0,0.975,1,1,19,15_,cam_2,367.97274999999996,136.94012500000002,647.0765,347.434125,159.87662500000002,700.3380000000001,-0.512678,-0.200586,-0.8348209999999999
460,0,1560348215.0,0.975,1,1,8,15_,cam_2,357.50012499999997,143.188375,631.744,331.6975,165.36587500000002,677.110125,-0.48131499999999994,-0.20649099999999998,-0.851879
561,0,1560348229.0,0.975,1,1,7,15_,cam_3,-351.67425000000003,201.32862500000002,704.9184999999999,-385.845625,172.11275,689.12675,0.680421,-0.200104,-0.704972
562,0,1560348230.0,0.975,1,1,7,15_,cam_3,-349.21275,200.20725000000002,706.86725,-389.001625,174.77624999999998,701.0426249999999,0.666097,-0.181569,-0.723427
563,0,1560348231.0,0.975,1,1,7,15_,cam_3,-352.01187500000003,205.4045,711.896125,-394.443125,181.344875,708.852125,0.636425,-0.149515,-0.756709
564,0,1560348231.0,0.975,1,1,7,15_,cam_3,-346.97687499999995,202.24237499999998,710.24,-389.02750000000003,177.51675,707.041,0.657671,-0.18200999999999998,-0.7309869999999999
565,0,1560348232.0,0.975,1,1,15,15_,cam_3,-341.21537499999994,194.1295,695.3146249999999,-386.108125,171.92587500000002,696.4015,0.638466,-0.213877,-0.739336
477,0,1560348235.0,0.975,1,1,15,15_,cam_2,422.9036249999999,142.10325,689.0360000000001,381.69662500000004,154.36337500000002,702.729875,-0.391525,-0.283294,-0.875473
479,0,1560348237.0,0.975,1,1,15,15_,cam_2,403.998125,143.36400000000003,674.7453750000001,360.68912500000005,154.643,682.6453750000001,-0.356962,-0.249045,-0.900308
481,0,1560348240.0,0.925,1,1,24,15_,cam_2,370.19975,121.83187500000001,646.4925,344.39275,142.1955,688.896375,-0.517962,-0.278871,-0.80867
593,0,1560348260.0,0.975,1,1,1,15_,cam_3,-389.6725,180.349625,789.67775,-423.411375,155.36012499999998,763.5339999999999,0.722477,-0.270602,-0.6362399999999999
594,0,1560348261.0,0.975,1,1,1,15_,cam_3,-378.29875,183.08762499999997,779.606625,-408.96737499999995,153.82975,750.322875,0.736838,-0.257411,-0.625147
490,0,1560348263.0,0.975,1,1,1,15_,cam_2,441.18125000000003,157.95075,823.709,422.31237500000003,176.63725,862.756375,-0.821002,-0.12640099999999999,-0.556756
491,0,1560348265.0,0.975,1,1,11,15_,cam_2,387.347625,131.37975,645.9818750000001,331.95512499999995,137.073875,637.8757499999999,-0.278106,-0.188344,-0.9419040000000001
621,0,1560348289.0,0.975,1,1,26,15_,cam_3,-230.081125,131.70525,505.706375,-289.94312499999995,125.801,519.576625,0.377822,-0.792287,-0.479095
627,0,1560348298.0,0.975,1,1,9,15_,cam_3,-286.495,217.476875,629.2375,-291.763125,163.851375,582.9032500000001,0.872715,-0.199076,-0.4458
645,0,1560348322.0,0.925,1,1,2,15_,cam_3,-376.075875,198.0835,784.0065,-405.714375,168.03349999999998,752.8351250000001,0.723901,-0.21155900000000002,-0.656666
647,0,1560348328.0,0.975,1,1,22,15_,cam_3,-360.14537499999994,186.726125,748.8352500000001,-400.34299999999996,161.716875,738.5308750000002,0.70094,-0.263666,-0.662694
1539,0,1560348332.0,0.975,1,3,20,15_,cam_4,74.83796249999999,343.11912500000005,929.081,29.282587499999998,384.62275,1008.1374999999999,-0.222388,-0.522572,-0.823081
1571,0,1560348368.0,0.975,1,3,3,15_,cam_4,108.56724999999999,342.428125,912.8821250000001,57.848387499999994,348.970625,938.58575,-0.0350089,-0.558944,-0.828466
1575,0,1560348371.0,0.925,1,3,3,15_,cam_4,117.67312500000001,336.59537500000005,907.0683750000001,67.5258125,345.702875,926.0875000000001,-0.031505700000000005,-0.6377109999999999,-0.769632
1603,0,1560348410.0,0.975,1,3,15,15_,cam_4,46.9387875,225.030875,584.449125,3.4203025,245.312,574.273375,-0.359764,-0.820262,-0.44468100000000005
1667,0,1560348505.0,0.975,1,2,20,15_,cam_4,178.80150000000003,4.76126625,538.13225,127.45000000000002,4.1534137499999995,551.5936250000001,-0.140818,-0.152806,-0.9781719999999999
1668,0,1560348511.0,0.975,1,2,16,15_,cam_4,57.3531125,34.904687499999994,516.0165,35.9145125,78.0687125,550.187375,-0.636837,-0.363978,-0.6796760000000001
1679,0,1560348531.0,0.975,1,2,21,15_,cam_4,158.325375,-16.627074999999998,727.914,128.832875,-13.983125,797.7209999999999,-0.62226,-0.0028009,-0.782805
1681,0,1560348538.0,0.975,1,2,3,15_,cam_4,154.29025000000001,-31.3652375,666.717,123.40737499999999,-16.873350000000002,729.3441250000001,-0.527998,-0.161224,-0.833801
1682,0,1560348539.0,0.975,1,2,3,15_,cam_4,150.8505,-29.968737499999996,657.16675,121.394125,-17.42765,728.6225,-0.543517,-0.126109,-0.8298709999999999
1683,0,1560348540.0,0.975,1,2,3,15_,cam_4,140.079125,-25.382375,624.391,115.007,-16.432650000000002,718.365625,-0.5846600000000001,-0.0808204,-0.807242
1688,0,1560348556.0,0.975,1,2,8,15_,cam_4,33.169137500000005,3.8854025,569.39875,22.568099999999998,37.2627375,619.5193750000001,-0.741502,-0.107226,-0.662328
1689,0,1560348562.0,0.975,1,2,13,15_,cam_4,68.4819625,-2.3775595000000003,652.5265,54.887775,20.3762125,672.56175,-0.728725,-0.0910963,-0.67872
