frame,face_id,timestamp,confidence,success,position,aoi,tester,client_id,eye_l_X,eye_l_Y,eye_l_Z,eye_r_X,eye_r_Y,eye_r_Z,gaze_l_X,gaze_l_Y,gaze_l_Z
302,0,1560357625.0,0.975,1,3,5,21_,cam_4,79.612675,343.82800000000003,882.15975,30.291075,365.90424999999993,926.345,-0.08759739999999999,-0.37048000000000003,-0.9247
303,0,1560357625.0,0.975,1,3,5,21_,cam_4,75.89326249999999,342.266625,879.529,28.414125,369.03024999999997,934.0249999999999,-0.170253,-0.370961,-0.9129079999999999
304,0,1560357627.0,0.975,1,3,5,21_,cam_4,77.09815,342.0725,860.7287499999998,30.091662499999998,375.182875,930.9845,-0.169148,-0.395941,-0.9025629999999999
305,0,1560357628.0,0.975,1,3,5,21_,cam_4,78.2944,348.34675000000004,872.483,31.023125,380.73875,941.821,-0.161049,-0.37304499999999996,-0.9137290000000001
394,0,1560357757.0,0.975,1,3,7,21_,cam_4,108.29500000000002,245.51975,752.38775,58.071975,258.8071249999999,777.104125,-0.0808766,-0.394391,-0.915377
400,0,1560357781.0,0.975,1,3,1,21_,cam_4,-47.533137499999995,319.86474999999996,930.1605000000001,-79.5226375,334.200875,944.599125,-0.49457399999999996,-0.197553,-0.8463860000000001
402,0,1560357789.0,0.925,1,3,3,21_,cam_4,37.49255,277.14424999999994,787.947,-12.4439525,308.156625,850.3275,-0.167258,-0.23906799999999997,-0.9564889999999999
403,0,1560357791.0,0.975,1,3,3,21_,cam_4,95.3893125,254.277125,772.290875,42.95225,252.688125,761.781875,0.10885999999999998,-0.463683,-0.879288
406,0,1560357797.0,0.975,1,3,9,21_,cam_4,59.7220625,269.89475,829.519875,15.551975,311.86875000000003,910.6472499999999,-0.294815,-0.395227,-0.8699879999999999
407,0,1560357799.0,0.975,1,3,17,21_,cam_4,25.850649999999998,272.93024999999994,835.281125,-20.392275,315.04800000000006,916.1476250000001,-0.305501,-0.412472,-0.858217
409,0,1560357801.0,0.975,1,3,17,21_,cam_4,33.1176375,279.389875,851.4418749999999,-12.408700000000001,318.49250000000006,918.215625,-0.311077,-0.43603000000000003,-0.844458
418,0,1560357827.0,0.975,1,4,5,21_,cam_4,26.37085,315.510375,847.574625,-20.15045,358.14174999999994,928.388875,-0.27676300000000004,-0.220477,-0.9353030000000001
419,0,1560357830.0,0.975,1,4,5,21_,cam_4,93.73473750000001,97.7923125,610.538125,46.74562499999999,113.90124999999999,651.6505,-0.187081,-0.32955,-0.9254180000000001
420,0,1560357832.0,0.975,1,4,5,21_,cam_4,58.65469999999999,118.91900000000001,683.2556249999999,19.8236375,146.60299999999998,761.040625,-0.42399499999999996,-0.18166400000000002,-0.887258
421,0,1560357835.0,0.975,1,4,16,21_,cam_4,93.4411375,153.864,644.1375,45.3752375,169.073375,682.7101250000001,-0.20720100000000002,-0.11696,-0.971282
423,0,1560357846.0,0.975,1,4,14,21_,cam_4,-15.966112500000001,153.65725000000003,646.8155,-40.9433375,200.04925,661.872875,-0.498414,-0.406403,-0.76578
424,0,1560357847.0,0.975,1,4,14,21_,cam_4,-12.837425,159.272875,662.0618750000001,-40.6343875,207.740125,691.403,-0.48159300000000005,-0.39047800000000005,-0.7845989999999999
425,0,1560357853.0,0.975,1,4,14,21_,cam_4,21.099075000000003,185.9155,858.8405,-4.4184125,199.37625,858.5755,-0.590861,-0.108912,-0.799388
426,0,1560357853.0,0.975,1,4,14,21_,cam_4,21.2042125,163.81275,748.46325,4.15911,184.87075,769.216,-0.669093,-0.172834,-0.7228020000000001
431,0,1560357872.0,0.975,1,4,18,21_,cam_4,41.3118125,172.937375,811.7025,15.044862500000002,189.84099999999998,825.553625,-0.637337,-0.168353,-0.75197
432,0,1560357877.0,0.975,1,4,10,21_,cam_4,-14.389050000000001,156.75375000000003,616.583375,-41.5683875,207.11300000000003,659.0935,-0.5305380000000001,-0.370481,-0.762412
433,0,1560357878.0,0.975,1,4,10,21_,cam_4,-10.40062875,151.86525,595.5677499999999,-36.4890375,194.575625,604.5925,-0.49086899999999994,-0.46608900000000003,-0.7360760000000001
434,0,1560357882.0,0.975,1,4,26,21_,cam_4,-29.454175,121.984125,749.2371249999999,-67.90595,140.20025,789.2237499999999,-0.476854,-0.139399,-0.867859
438,0,1560357895.0,0.975,1,4,13,21_,cam_4,33.0707625,204.70312499999997,878.29975,12.6999875,191.86825,829.493125,-0.640174,-0.0164479,-0.768054
439,0,1560357896.0,0.975,1,4,13,21_,cam_4,40.21196249999999,194.88312499999998,829.9715000000001,20.149224999999998,186.31525,796.89075,-0.652778,-0.0401685,-0.756483
440,0,1560357898.0,0.975,1,4,13,21_,cam_4,111.73962499999999,87.3868125,618.9826250000001,61.2529375,97.506775,629.5704999999999,-0.11228699999999998,-0.39879499999999996,-0.91014
441,0,1560357898.0,0.975,1,4,13,21_,cam_4,110.66050000000001,88.9937125,632.656625,59.029075000000006,98.74992499999999,640.337,-0.12598199999999998,-0.407553,-0.904449
446,0,1560357915.0,0.975,1,4,22,21_,cam_4,136.8995,154.45499999999998,610.3822499999999,82.5024375,149.358875,597.56275,0.048623900000000005,-0.168721,-0.9844639999999999
